plate_ID,Source Well,ASAP_batch_ID,Vol from stock nl
1530852-Y4-132,AE05,ASAP-0014712-001,50
1530852-Y4-132,AF05,ASAP-0014713-001,50
1530852-Y4-132,B05,ASAP-0014637-001,50
1530852-Y4-132,C05,ASAP-0014643-001,50
1530852-Y4-132,D05,ASAP-0014648-001,50
1530852-Y4-132,E05,ASAP-0014652-001,50
1530852-Y4-132,F05,ASAP-0014657-001,50
1530852-Y4-132,G05,ASAP-0014661-001,50
1530852-Y4-132,H05,ASAP-0014665-001,50
1530852-Y4-132,I05,ASAP-0014668-001,50
1530852-Y4-132,J05,ASAP-0014671-001,50
1530852-Y4-132,K05,ASAP-0014674-001,50
1530852-Y4-132,L05,ASAP-0014680-001,50
1530852-Y4-132,M05,ASAP-0014682-001,50
1530852-Y4-132,N05,ASAP-0014686-001,50
1530852-Y4-132,O05,ASAP-0014691-001,50
1530852-Y4-132,P05,ASAP-0014694-001,50
1530852-Y4-132,R05,ASAP-0014698-001,50
1530852-Y4-132,S05,ASAP-0014700-001,50
1530852-Y4-132,T05,ASAP-0014701-001,50
1530852-Y4-132,U05,ASAP-0014702-001,50
1530852-Y4-132,V05,ASAP-0014703-001,50
1530852-Y4-132,W05,ASAP-0014704-001,50
1530852-Y4-132,X05,ASAP-0014705-001,50
1530852-Y4-132,Y05,ASAP-0014706-001,50
1530852-Y4-132,Z05,ASAP-0014707-001,50
1530852-Y4-132,A06,ASAP-0014714-001,50
1530852-Y4-132,B06,ASAP-0014715-001,50
1530852-Y4-135,AA05,ASAP-0014720-001,50
1530852-Y4-135,AB05,ASAP-0014724-001,50
1530852-Y4-135,AC05,ASAP-0014731-001,50
1530852-Y4-135,AD05,ASAP-0014734-001,50
1530852-Y4-135,AE05,ASAP-0014739-001,50
1530852-Y4-135,U05,ASAP-0014807-001,50
1530852-Y4-135,V05,ASAP-0014809-001,50
1530852-Y4-135,W05,ASAP-0014813-001,50
1530852-Y4-135,X05,ASAP-0014817-001,50
1530852-Y4-135,Y05,ASAP-0014818-001,50
1530852-Y4-135,Z05,ASAP-0014822-001,50
1530852-Y4-137,A05,ASAP-0014718-001,50
1530852-Y4-137,AA05,ASAP-0014806-001,50
1530852-Y4-137,AB05,ASAP-0014810-001,50
1530852-Y4-137,AE05,ASAP-0014820-001,50
1530852-Y4-137,AF05,ASAP-0014821-001,50
1530852-Y4-137,B05,ASAP-0014721-001,50
1530852-Y4-137,C05,ASAP-0014725-001,50
1530852-Y4-137,D05,ASAP-0014729-001,50
1530852-Y4-137,E05,ASAP-0014733-001,50
1530852-Y4-137,F05,ASAP-0014738-001,50
1530852-Y4-137,G05,ASAP-0014742-001,50
1530852-Y4-137,H05,ASAP-0014746-001,50
1530852-Y4-137,I05,ASAP-0014751-001,50
1530852-Y4-137,J05,ASAP-0014755-001,50
1530852-Y4-137,K05,ASAP-0014759-001,50
1530852-Y4-137,L05,ASAP-0014763-001,50
1530852-Y4-137,M05,ASAP-0014765-001,50
1530852-Y4-137,N05,ASAP-0014767-001,50
1530852-Y4-137,O05,ASAP-0014772-001,50
1530852-Y4-137,P05,ASAP-0014774-001,50
1530852-Y4-137,Q05,ASAP-0014778-001,50
1530852-Y4-137,R05,ASAP-0014779-001,50
1530852-Y4-137,S05,ASAP-0014782-001,50
1530852-Y4-137,T05,ASAP-0014787-001,50
1530852-Y4-137,U05,ASAP-0014790-001,50
1530852-Y4-137,V05,ASAP-0014792-001,50
1530852-Y4-137,W05,ASAP-0014795-001,50
1530852-Y4-137,X05,ASAP-0014798-001,50
1530852-Y4-137,Y05,ASAP-0014801-001,50
1530852-Y4-137,Z05,ASAP-0014804-001,50
1530852-Y4-137,A06,ASAP-0014823-001,50
1530852-Y4-137,AB06,ASAP-0014850-001,50
1530852-Y4-137,AC06,ASAP-0014851-001,50
1530852-Y4-137,AD06,ASAP-0014852-001,50
1530852-Y4-137,AE06,ASAP-0014853-001,50
1530852-Y4-137,AF06,ASAP-0014854-001,50
1530852-Y4-137,B06,ASAP-0014824-001,50
1530852-Y4-137,C06,ASAP-0014825-001,50
1530852-Y4-137,D06,ASAP-0014826-001,50
1530852-Y4-137,E06,ASAP-0014827-001,50
1530852-Y4-137,F06,ASAP-0014828-001,50
1530852-Y4-137,G06,ASAP-0014829-001,50
1530852-Y4-137,H06,ASAP-0014830-001,50
1530852-Y4-137,I06,ASAP-0014831-001,50
1530852-Y4-137,J06,ASAP-0014832-001,50
1530852-Y4-137,K06,ASAP-0014833-001,50
1530852-Y4-137,L06,ASAP-0014834-001,50
1530852-Y4-137,M06,ASAP-0014835-001,50
1530852-Y4-137,N06,ASAP-0014836-001,50
1530852-Y4-137,O06,ASAP-0014837-001,50
1530852-Y4-137,P06,ASAP-0014838-001,50
1530852-Y4-137,Q06,ASAP-0014839-001,50
1530852-Y4-137,R06,ASAP-0014840-001,50
1530852-Y4-137,S06,ASAP-0014841-001,50
1530852-Y4-137,T06,ASAP-0014842-001,50
1530852-Y4-137,U06,ASAP-0014843-001,50
1530852-Y4-137,V06,ASAP-0014844-001,50
1530852-Y4-137,W06,ASAP-0014845-001,50
1530852-Y4-137,X06,ASAP-0014846-001,50
1530852-Y4-137,Y06,ASAP-0014847-001,50
1530852-Y4-137,Z06,ASAP-0014848-001,50
1530852-Y4-137,A07,ASAP-0014855-001,50
1530852-Y4-137,B07,ASAP-0014856-001,50
1530852-Y4-137,C07,ASAP-0014857-001,50
1530852-Y4-137,D07,ASAP-0014858-001,50
1530852-Y4-137,E07,ASAP-0014859-001,50
1530852-Y4-137,F07,ASAP-0014860-001,50
1530852-Y4-137,G07,ASAP-0014861-001,50
1530852-Y4-137,H07,ASAP-0014862-001,50
1530852-Y4-137,I07,ASAP-0014863-001,50
1530852-Y4-138,B05,ASAP-0014864-001,50
1530852-Y4-143,B05,ASAP-0014921-001,50
1530852-Y4-143,C05,ASAP-0014905-001,50
1530852-Y4-143,D05,ASAP-0014919-001,50
1530852-Y4-142,A05,ASAP-0014878-001,50
1530852-Y4-142,B05,ASAP-0014867-001,50
1530852-Y4-142,C05,ASAP-0014893-001,50
1530852-Y4-142,D05,ASAP-0014874-001,50
1530852-Y4-142,E05,ASAP-0014915-001,50
1530852-Y4-142,F05,ASAP-0014908-001,50
1530852-Y4-142,G05,ASAP-0014903-001,50
1530852-Y4-142,H05,ASAP-0014897-001,50
1530852-Y4-142,J05,ASAP-0014894-001,50
1530852-Y4-142,K05,ASAP-0014892-001,50
1530852-Y4-142,L05,ASAP-0014896-001,50
1530852-Y4-142,M05,ASAP-0014918-001,50
1530852-Y4-142,N05,ASAP-0014904-001,50
1530852-Y4-142,O05,ASAP-0014910-001,50
1530852-Y4-142,P05,ASAP-0014880-001,50
1530852-Y4-142,Q05,ASAP-0014879-001,50
1530852-Y4-142,R05,ASAP-0014877-001,50
1530852-Y4-142,S05,ASAP-0014875-001,50
1530852-Y4-142,T05,ASAP-0014909-001,50
1530852-Y4-142,U05,ASAP-0014906-001,50
1530852-Y4-142,V05,ASAP-0014907-001,50
1530852-Y4-142,W05,ASAP-0014890-001,50
1530852-Y4-142,X05,ASAP-0014898-001,50
1530852-Y4-142,Z05,ASAP-0014911-001,50
1530852-Y4-148,A05,ASAP-0014932-001,50
1530852-Y4-148,B05,ASAP-0014937-001,50
1530852-Y4-148,C05,ASAP-0014941-001,50
1530852-Y4-148,D05,ASAP-0014945-001,50
1530852-Y4-147,AA05,ASAP-0015000-001,50
1530852-Y4-147,AB05,ASAP-0015002-001,50
1530852-Y4-147,AC05,ASAP-0015004-001,50
1530852-Y4-147,AD05,ASAP-0015006-001,50
1530852-Y4-147,AE05,ASAP-0015008-001,50
1530852-Y4-147,AF05,ASAP-0015011-001,50
1530852-Y4-147,B05,ASAP-0014935-001,50
1530852-Y4-147,C05,ASAP-0014939-001,50
1530852-Y4-147,D05,ASAP-0014942-001,50
1530852-Y4-147,E05,ASAP-0014947-001,50
1530852-Y4-147,F05,ASAP-0014952-001,50
1530852-Y4-147,G05,ASAP-0014953-001,50
1530852-Y4-147,H05,ASAP-0014957-001,50
1530852-Y4-147,I05,ASAP-0014960-001,50
1530852-Y4-147,J05,ASAP-0014962-001,50
1530852-Y4-147,K05,ASAP-0014965-001,50
1530852-Y4-147,L05,ASAP-0014968-001,50
1530852-Y4-147,M05,ASAP-0014971-001,50
1530852-Y4-147,N05,ASAP-0014975-001,50
1530852-Y4-147,O05,ASAP-0014977-001,50
1530852-Y4-147,P05,ASAP-0014978-001,50
1530852-Y4-147,Q05,ASAP-0014980-001,50
1530852-Y4-147,R05,ASAP-0014983-001,50
1530852-Y4-147,S05,ASAP-0014985-001,50
1530852-Y4-147,T05,ASAP-0014987-001,50
1530852-Y4-147,U05,ASAP-0014988-001,50
1530852-Y4-147,V05,ASAP-0014991-001,50
1530852-Y4-147,W05,ASAP-0014992-001,50
1530852-Y4-147,Y05,ASAP-0014996-001,50
1530852-Y4-147,Z05,ASAP-0014998-001,50
1530852-Y4-147,A06,ASAP-0015013-001,50
1530852-Y4-147,AA06,ASAP-0015064-001,50
1530852-Y4-147,AB06,ASAP-0015066-001,50
1530852-Y4-147,AC06,ASAP-0015068-001,50
1530852-Y4-147,AD06,ASAP-0015070-001,50
1530852-Y4-147,AE06,ASAP-0015071-001,50
1530852-Y4-147,AF06,ASAP-0015072-001,50
1530852-Y4-147,B06,ASAP-0015015-001,50
1530852-Y4-147,C06,ASAP-0015016-001,50
1530852-Y4-147,D06,ASAP-0015018-001,50
1530852-Y4-147,E06,ASAP-0015021-001,50
1530852-Y4-147,F06,ASAP-0015023-001,50
1530852-Y4-147,G06,ASAP-0015025-001,50
1530852-Y4-147,H06,ASAP-0015026-001,50
1530852-Y4-147,I06,ASAP-0015029-001,50
1530852-Y4-147,J06,ASAP-0015031-001,50
1530852-Y4-147,K06,ASAP-0015032-001,50
1530852-Y4-147,L06,ASAP-0015035-001,50
1530852-Y4-147,M06,ASAP-0015036-001,50
1530852-Y4-147,N06,ASAP-0015039-001,50
1530852-Y4-147,O06,ASAP-0015040-001,50
1530852-Y4-147,P06,ASAP-0015043-001,50
1530852-Y4-147,Q06,ASAP-0015044-001,50
1530852-Y4-147,R06,ASAP-0015046-001,50
1530852-Y4-147,S06,ASAP-0015049-001,50
1530852-Y4-147,T06,ASAP-0015050-001,50
1530852-Y4-147,U06,ASAP-0015053-001,50
1530852-Y4-147,V06,ASAP-0015054-001,50
1530852-Y4-147,W06,ASAP-0015056-001,50
1530852-Y4-147,X06,ASAP-0015058-001,50
1530852-Y4-147,Y06,ASAP-0015061-001,50
1530852-Y4-147,Z06,ASAP-0015062-001,50
1530852-Y4-147,A07,ASAP-0015073-001,50
1530852-Y4-147,C07,ASAP-0015075-001,50
1530852-Y4-152,A05,ASAP-0015080-001,50
1530852-Y4-152,AA05,ASAP-0015146-001,50
1530852-Y4-152,AB05,ASAP-0015148-001,50
1530852-Y4-152,AC05,ASAP-0015150-001,50
1530852-Y4-152,AD05,ASAP-0015152-001,50
1530852-Y4-152,AE05,ASAP-0015155-001,50
1530852-Y4-152,AF05,ASAP-0015157-001,50
1530852-Y4-152,B05,ASAP-0015084-001,50
1530852-Y4-152,C05,ASAP-0015087-001,50
1530852-Y4-152,D05,ASAP-0015093-001,50
1530852-Y4-152,E05,ASAP-0015097-001,50
1530852-Y4-152,G05,ASAP-0015101-001,50
1530852-Y4-152,I05,ASAP-0015109-001,50
1530852-Y4-152,J05,ASAP-0015112-001,50
1530852-Y4-152,K05,ASAP-0015113-001,50
1530852-Y4-152,M05,ASAP-0015118-001,50
1530852-Y4-152,N05,ASAP-0015120-001,50
1530852-Y4-152,O05,ASAP-0015122-001,50
1530852-Y4-152,P05,ASAP-0015124-001,50
1530852-Y4-152,Q05,ASAP-0015126-001,50
1530852-Y4-152,R05,ASAP-0015128-001,50
1530852-Y4-152,S05,ASAP-0015130-001,50
1530852-Y4-152,T05,ASAP-0015132-001,50
1530852-Y4-152,U05,ASAP-0015134-001,50
1530852-Y4-152,V05,ASAP-0015136-001,50
1530852-Y4-152,W05,ASAP-0015138-001,50
1530852-Y4-152,X05,ASAP-0015140-001,50
1530852-Y4-152,Y05,ASAP-0015142-001,50
1530852-Y4-152,Z05,ASAP-0015144-001,50
1530852-Y4-152,A06,ASAP-0015158-001,50
1530852-Y4-152,C06,ASAP-0015162-001,50
1530852-Y4-152,E06,ASAP-0015166-001,50
1530852-Y4-152,F06,ASAP-0015168-001,50
1530852-Y4-152,G06,ASAP-0015170-001,50
1530852-Y4-152,H06,ASAP-0015173-001,50
1530852-Y4-152,I06,ASAP-0015174-001,50
1530852-Y4-152,J06,ASAP-0015176-001,50
1530852-Y4-158,A05,ASAP-0015216-001,50
1530852-Y4-158,AA05,ASAP-0015222-001,50
1530852-Y4-158,AC05,ASAP-0015228-001,50
1530852-Y4-158,AD05,ASAP-0015230-001,50
1530852-Y4-158,AE05,ASAP-0015233-001,50
1530852-Y4-158,AF05,ASAP-0015236-001,50
1530852-Y4-158,B05,ASAP-0015240-001,50
1530852-Y4-158,C05,ASAP-0015241-001,50
1530852-Y4-158,E05,ASAP-0015246-001,50
1530852-Y4-158,F05,ASAP-0015248-001,50
1530852-Y4-158,H05,ASAP-0015252-001,50
1530852-Y4-158,J05,ASAP-0015256-001,50
1530852-Y4-158,K05,ASAP-0015257-001,50
1530852-Y4-158,L05,ASAP-0015258-001,50
1530852-Y4-158,M05,ASAP-0015259-001,50
1530852-Y4-158,N05,ASAP-0015260-001,50
1530852-Y4-158,O05,ASAP-0015261-001,50
1530852-Y4-158,P05,ASAP-0015262-001,50
1530852-Y4-158,Q05,ASAP-0015263-001,50
1530852-Y4-158,R05,ASAP-0015264-001,50
1530852-Y4-158,S05,ASAP-0015265-001,50
1530852-Y4-158,T05,ASAP-0015266-001,50
1530852-Y4-158,U05,ASAP-0015267-001,50
1530852-Y4-158,W05,ASAP-0015269-001,50
1530852-Y4-158,X05,ASAP-0015270-001,50
1530852-Y4-158,Y05,ASAP-0015271-001,50
1530852-Y4-158,Z05,ASAP-0015272-001,50
1530852-Y4-158,A06,ASAP-0015273-001,50
1530852-Y4-158,B06,ASAP-0015274-001,50
1530852-Y4-158,C06,ASAP-0015275-001,50
1530852-Y4-158,D06,ASAP-0015276-001,50
1530852-Y4-158,E06,ASAP-0015277-001,50
1530852-Y4-158,F06,ASAP-0015278-001,50
1530852-Y4-158,G06,ASAP-0015279-001,50
1530852-Y4-158,H06,ASAP-0015280-001,50
1530852-Y4-158,I06,ASAP-0015281-001,50
1530852-Y4-158,J06,ASAP-0015282-001,50
1530852-Y4-158,K06,ASAP-0015283-001,50
1530852-Y4-158,L06,ASAP-0015284-001,50
1530852-Y4-158,M06,ASAP-0015285-001,50
1530852-Y4-162,A05,ASAP-0015288-001,50
1530852-Y4-162,AA05,ASAP-0015292-001,50
1530852-Y4-162,AB05,ASAP-0015298-001,50
1530852-Y4-162,AC05,ASAP-0015302-001,50
1530852-Y4-162,AD05,ASAP-0015305-001,50
1530852-Y4-162,B05,ASAP-0015311-001,50
1530852-Y4-162,C05,ASAP-0015314-001,50
1530852-Y4-162,D05,ASAP-0015315-001,50
1530852-Y4-162,F05,ASAP-0015319-001,50
1530852-Y4-162,G05,ASAP-0015322-001,50
1530852-Y4-162,H05,ASAP-0015324-001,50
1530852-Y4-162,I05,ASAP-0015326-001,50
1530852-Y4-162,J05,ASAP-0015328-001,50
1530852-Y4-162,K05,ASAP-0015329-001,50
1530852-Y4-162,L05,ASAP-0015331-001,50
1530852-Y4-162,M05,ASAP-0015334-001,50
1530852-Y4-162,N05,ASAP-0015336-001,50
1530852-Y4-162,O05,ASAP-0015337-001,50
1530852-Y4-162,P05,ASAP-0015339-001,50
1530852-Y4-162,Q05,ASAP-0015342-001,50
1530852-Y4-162,S05,ASAP-0015346-001,50
1530852-Y4-162,T05,ASAP-0015347-001,50
1530852-Y4-162,V05,ASAP-0015351-001,50
1530852-Y4-162,W05,ASAP-0015353-001,50
1530852-Y4-162,Z05,ASAP-0015359-001,50
1530852-Y4-162,A06,ASAP-0015361-001,50
1530852-Y4-162,B06,ASAP-0015364-001,50
1530852-Y4-162,C06,ASAP-0015365-001,50
1530852-Y4-162,D06,ASAP-0015366-001,50
1530852-Y4-162,F06,ASAP-0015368-001,50
1530852-Y4-162,G06,ASAP-0015369-001,50
1530852-Y4-162,H06,ASAP-0015370-001,50
1530852-Y4-167,A05,ASAP-0015378-001,50
1530852-Y4-167,B05,ASAP-0015383-001,50
1530852-Y4-167,C05,ASAP-0015387-001,50
1530852-Y4-166,A05,ASAP-0015375-001,50
1530852-Y4-166,AB05,ASAP-0015388-001,50
1530852-Y4-166,AC05,ASAP-0015391-001,50
1530852-Y4-166,AD05,ASAP-0015392-001,50
1530852-Y4-166,AE05,ASAP-0015394-001,50
1530852-Y4-166,B05,ASAP-0015397-001,50
1530852-Y4-166,C05,ASAP-0015399-001,50
1530852-Y4-166,D05,ASAP-0015402-001,50
1530852-Y4-166,E05,ASAP-0015403-001,50
1530852-Y4-166,F05,ASAP-0015406-001,50
1530852-Y4-166,H05,ASAP-0015410-001,50
1530852-Y4-166,I05,ASAP-0015411-001,50
1530852-Y4-166,J05,ASAP-0015412-001,50
1530852-Y4-166,M05,ASAP-0015415-001,50
1530852-Y4-166,O05,ASAP-0015417-001,50
1530852-Y4-166,P05,ASAP-0015418-001,50
1530852-Y4-166,Q05,ASAP-0015419-001,50
1530852-Y4-166,R05,ASAP-0015420-001,50
1530852-Y4-166,T05,ASAP-0015422-001,50
1530852-Y4-166,U05,ASAP-0015423-001,50
1530852-Y4-166,V05,ASAP-0015424-001,50
1530852-Y4-166,W05,ASAP-0015425-001,50
1530852-Y4-166,X05,ASAP-0015426-001,50
1530852-Y4-166,Y05,ASAP-0015427-001,50
1530852-Y4-166,Z05,ASAP-0015428-001,50
1530852-Y4-166,A06,ASAP-0015429-001,50
1530852-Y4-166,AB06,ASAP-0015431-001,50
1530852-Y4-166,AE06,ASAP-0015434-001,50
1530852-Y4-166,AF06,ASAP-0015435-001,50
1530852-Y4-166,B06,ASAP-0015436-001,50
1530852-Y4-166,C06,ASAP-0015437-001,50
1530852-Y4-166,D06,ASAP-0015438-001,50
1530852-Y4-166,F06,ASAP-0015440-001,50
1530852-Y4-166,G06,ASAP-0015441-001,50
1530852-Y4-166,I06,ASAP-0015443-001,50
1530852-Y4-166,J06,ASAP-0015444-001,50
1530852-Y4-166,K06,ASAP-0015445-001,50
1530852-Y4-166,L06,ASAP-0015446-001,50
1530852-Y4-166,M06,ASAP-0015447-001,50
1530852-Y4-166,N06,ASAP-0015448-001,50
1530852-Y4-166,O06,ASAP-0015449-001,50
1530852-Y4-166,U06,ASAP-0015455-001,50
1530852-Y4-166,V06,ASAP-0015456-001,50
1530852-Y4-166,W06,ASAP-0015457-001,50
1530852-Y4-166,X06,ASAP-0015458-001,50
1530852-Y4-166,A07,ASAP-0015461-001,50
1530852-Y4-166,AC07,ASAP-0015464-001,50
1530852-Y4-166,AD07,ASAP-0015465-001,50
1530852-Y4-166,AE07,ASAP-0015466-001,50
1530852-Y4-166,AF07,ASAP-0015467-001,50
1530852-Y4-166,B07,ASAP-0015468-001,50
1530852-Y4-166,C07,ASAP-0015469-001,50
1530852-Y4-166,E07,ASAP-0015471-001,50
1530852-Y4-166,F07,ASAP-0015472-001,50
1530852-Y4-166,H07,ASAP-0015474-001,50
1530852-Y4-166,J07,ASAP-0015476-001,50
1530852-Y4-166,K07,ASAP-0015477-001,50
1530852-Y4-166,L07,ASAP-0015478-001,50
1530852-Y4-166,M07,ASAP-0015479-001,50
1530852-Y4-166,N07,ASAP-0015480-001,50
1530852-Y4-166,O07,ASAP-0015481-001,50
1530852-Y4-166,P07,ASAP-0015482-001,50
1530852-Y4-166,R07,ASAP-0015484-001,50
1530852-Y4-166,S07,ASAP-0015485-001,50
1530852-Y4-166,T07,ASAP-0015486-001,50
1530852-Y4-166,U07,ASAP-0015487-001,50
1530852-Y4-166,V07,ASAP-0015488-001,50
1530852-Y4-166,W07,ASAP-0015489-001,50
1530852-Y4-166,Y07,ASAP-0015491-001,50
1530852-Y4-166,Z07,ASAP-0015492-001,50
1530852-Y4-166,A08,ASAP-0015493-001,50
1530852-Y4-166,B08,ASAP-0015494-001,50
1530852-Y4-166,C08,ASAP-0015495-001,50
1530852-Y4-166,D08,ASAP-0015496-001,50
1530852-Y4-166,E08,ASAP-0015497-001,50
1530852-Y4-166,F08,ASAP-0015498-001,50
1530852-Y4-166,H08,ASAP-0015500-001,50
1530852-Y4-166,I08,ASAP-0015501-001,50
1530852-Y4-166,J08,ASAP-0015502-001,50
1530852-Y4-170,A05,ASAP-0015509-001,50
1530852-Y4-170,AA05,ASAP-0015511-001,50
1530852-Y4-170,AB05,ASAP-0015513-001,50
1530852-Y4-170,AC05,ASAP-0015516-001,50
1530852-Y4-170,AE05,ASAP-0015524-001,50
1530852-Y4-170,AF05,ASAP-0015525-001,50
1530852-Y4-170,B05,ASAP-0015528-001,50
1530852-Y4-170,C05,ASAP-0015530-001,50
1530852-Y4-170,D05,ASAP-0015532-001,50
1530852-Y4-170,E05,ASAP-0015534-001,50
1530852-Y4-170,F05,ASAP-0015536-001,50
1530852-Y4-170,G05,ASAP-0015537-001,50
1530852-Y4-170,H05,ASAP-0015539-001,50
1530852-Y4-170,I05,ASAP-0015542-001,50
1530852-Y4-170,J05,ASAP-0015544-001,50
1530852-Y4-170,K05,ASAP-0015546-001,50
1530852-Y4-170,L05,ASAP-0015548-001,50
1530852-Y4-170,M05,ASAP-0015550-001,50
1530852-Y4-170,N05,ASAP-0015552-001,50
1530852-Y4-170,O05,ASAP-0015554-001,50
1530852-Y4-170,P05,ASAP-0015555-001,50
1530852-Y4-170,Q05,ASAP-0015558-001,50
1530852-Y4-170,R05,ASAP-0015560-001,50
1530852-Y4-170,S05,ASAP-0015562-001,50
1530852-Y4-170,T05,ASAP-0015564-001,50
1530852-Y4-170,U05,ASAP-0015566-001,50
1530852-Y4-170,V05,ASAP-0015568-001,50
1530852-Y4-170,W05,ASAP-0015569-001,50
1530852-Y4-170,X05,ASAP-0015571-001,50
1530852-Y4-170,Y05,ASAP-0015574-001,50
1530852-Y4-170,Z05,ASAP-0015576-001,50
1530852-Y4-170,A06,ASAP-0015577-001,50
1530852-Y4-170,AA06,ASAP-0015579-001,50
1530852-Y4-170,AB06,ASAP-0015581-001,50
1530852-Y4-170,AC06,ASAP-0015583-001,50
1530852-Y4-170,AD06,ASAP-0015586-001,50
1530852-Y4-170,AE06,ASAP-0015588-001,50
1530852-Y4-170,AF06,ASAP-0015589-001,50
1530852-Y4-170,B06,ASAP-0015591-001,50
1530852-Y4-170,C06,ASAP-0015593-001,50
1530852-Y4-170,D06,ASAP-0015595-001,50
1530852-Y4-170,E06,ASAP-0015598-001,50
1530852-Y4-170,F06,ASAP-0015599-001,50
1530852-Y4-170,H06,ASAP-0015603-001,50
1530852-Y4-170,I06,ASAP-0015605-001,50
1530852-Y4-170,J06,ASAP-0015607-001,50
1530852-Y4-170,K06,ASAP-0015610-001,50
1530852-Y4-170,L06,ASAP-0015612-001,50
1530852-Y4-170,M06,ASAP-0015613-001,50
1530852-Y4-170,N06,ASAP-0015615-001,50
1530852-Y4-170,O06,ASAP-0015617-001,50
1530852-Y4-170,Q06,ASAP-0015621-001,50
1530852-Y4-170,T06,ASAP-0015624-001,50
1530852-Y4-170,U06,ASAP-0015625-001,50
1530852-Y4-170,V06,ASAP-0015626-001,50
1530852-Y4-170,W06,ASAP-0015627-001,50
1530852-Y4-170,X06,ASAP-0015628-001,50
1530852-Y4-170,Y06,ASAP-0015629-001,50
1530852-Y4-170,Z06,ASAP-0015630-001,50
1530852-Y4-170,A07,ASAP-0015631-001,50
1530852-Y4-170,B07,ASAP-0015632-001,50
1530852-Y4-170,D07,ASAP-0015634-001,50
1530852-Y4-170,E07,ASAP-0015635-001,50
1530852-Y4-174,A05,ASAP-0015640-001,50
1530852-Y4-174,AA05,ASAP-0015709-001,50
1530852-Y4-174,AB05,ASAP-0015710-001,50
1530852-Y4-174,AC05,ASAP-0015713-001,50
1530852-Y4-174,AE05,ASAP-0015717-001,50
1530852-Y4-174,AF05,ASAP-0015719-001,50
1530852-Y4-174,B05,ASAP-0015643-001,50
1530852-Y4-174,C05,ASAP-0015645-001,50
1530852-Y4-174,D05,ASAP-0015650-001,50
1530852-Y4-174,E05,ASAP-0015653-001,50
1530852-Y4-174,F05,ASAP-0015654-001,50
1530852-Y4-174,G05,ASAP-0015659-001,50
1530852-Y4-174,H05,ASAP-0015662-001,50
1530852-Y4-174,J05,ASAP-0015668-001,50
1530852-Y4-174,K05,ASAP-0015671-001,50
1530852-Y4-174,L05,ASAP-0015674-001,50
1530852-Y4-174,M05,ASAP-0015675-001,50
1530852-Y4-174,N05,ASAP-0015678-001,50
1530852-Y4-174,P05,ASAP-0015685-001,50
1530852-Y4-174,Q05,ASAP-0015686-001,50
1530852-Y4-174,R05,ASAP-0015689-001,50
1530852-Y4-174,S05,ASAP-0015690-001,50
1530852-Y4-174,T05,ASAP-0015693-001,50
1530852-Y4-174,U05,ASAP-0015696-001,50
1530852-Y4-174,V05,ASAP-0015699-001,50
1530852-Y4-174,W05,ASAP-0015701-001,50
1530852-Y4-174,X05,ASAP-0015703-001,50
1530852-Y4-174,Y05,ASAP-0015704-001,50
1530852-Y4-174,Z05,ASAP-0015707-001,50
1530852-Y4-174,A06,ASAP-0015721-001,50
1530852-Y4-174,AA06,ASAP-0015752-001,50
1530852-Y4-174,AC06,ASAP-0015754-001,50
1530852-Y4-174,AD06,ASAP-0015755-001,50
1530852-Y4-174,AE06,ASAP-0015756-001,50
1530852-Y4-174,AF06,ASAP-0015757-001,50
1530852-Y4-174,B06,ASAP-0015722-001,50
1530852-Y4-174,D06,ASAP-0015727-001,50
1530852-Y4-174,E06,ASAP-0015728-001,50
1530852-Y4-174,F06,ASAP-0015731-001,50
1530852-Y4-174,G06,ASAP-0015732-001,50
1530852-Y4-174,H06,ASAP-0015733-001,50
1530852-Y4-174,I06,ASAP-0015734-001,50
1530852-Y4-174,J06,ASAP-0015735-001,50
1530852-Y4-174,K06,ASAP-0015736-001,50
1530852-Y4-174,L06,ASAP-0015737-001,50
1530852-Y4-174,M06,ASAP-0015738-001,50
1530852-Y4-174,N06,ASAP-0015739-001,50
1530852-Y4-174,O06,ASAP-0015740-001,50
1530852-Y4-174,P06,ASAP-0015741-001,50
1530852-Y4-174,Q06,ASAP-0015742-001,50
1530852-Y4-174,R06,ASAP-0015743-001,50
1530852-Y4-174,S06,ASAP-0015744-001,50
1530852-Y4-174,T06,ASAP-0015745-001,50
1530852-Y4-174,V06,ASAP-0015747-001,50
1530852-Y4-174,X06,ASAP-0015749-001,50
1530852-Y4-174,Y06,ASAP-0015750-001,50
1530852-Y4-174,Z06,ASAP-0015751-001,50
1530852-Y4-174,A07,ASAP-0015758-001,50
1530852-Y4-174,B07,ASAP-0015759-001,50
1530852-Y4-174,C07,ASAP-0015760-001,50
1530852-Y4-174,D07,ASAP-0015761-001,50
1530852-Y4-174,E07,ASAP-0015762-001,50
1530852-Y4-174,F07,ASAP-0015763-001,50
1530852-Y4-174,H07,ASAP-0015765-001,50
1530852-Y4-174,J07,ASAP-0015767-001,50
1530852-Y4-174,K07,ASAP-0015768-001,50
1530852-Y4-174,L07,ASAP-0015769-001,50
1530852-Y4-174,M07,ASAP-0015770-001,50
1530852-Y4-174,O07,ASAP-0015772-001,50
1530852-Y4-179,A05,ASAP-0015774-001,50
1530852-Y4-179,AA05,ASAP-0015779-001,50
1530852-Y4-179,AB05,ASAP-0015781-001,50
1530852-Y4-179,AC05,ASAP-0015783-001,50
